code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,myProfit,label1
603603,博天环境,环境保护,北京,79.11,0.4,4.0,719080.44,396075.69,6915.38,28717.5,0.72,0.35,3.1,11.68,20170217,50821.71,1.27,-14.92,49.49,24.72,9.04,23629.0,37.38,37.71,37.5,36.71,18163.25,0.04,0.11,37.186,38.565,41.413,19118.48,23448.34,25499.63,4.54,0.79,True
600753,东方银星,批发业,河南,400.21,1.28,1.28,21371.51,20570.31,54.05,14144.52,1.11,0.056,1.17,25.45,19960927,-11972.37,-0.94,844.08,259.83,4.41,3.2,6289.0,26.05,26.4,26.4,25.6,5047.93,0.33,1.27,25.976,26.163,26.579,6423.4,7762.25,8452.59,0.39,0.78,True
300567,精测电子,电器仪表,湖北,71.77,0.41,0.82,110373.32,101650.0,2032.5,44678.26,5.45,1.4,10.75,12.47,20161122,32110.19,3.92,51.48,129.17,50.48,22.21,5815.0,127.44,129.96,128.65,120.34,11666.33,0.53,0.41,128.312,126.827,127.821,11154.67,10948.72,10397.36,2.33,0.78,True
600029,南方航空,空运,广东,12.13,70.23,100.88,21133400.0,1749800.0,15381299.0,1511400.0,1.5,0.71,5.02,2.25,20030725,2331200.0,2.31,10.93,9.46,15.69,7.33,218751.0,10.22,10.54,10.48,10.06,836699.5,0.19,1.85,10.726,10.427,9.802,1104966.4,1112504.52,1128726.46,1.19,0.77,True
603005,晶方科技,半导体,江苏,99.36,1.72,2.33,205495.77,94565.4,83175.15,90770.05,3.9,0.29,7.49,4.91,20140210,60760.93,2.61,29.44,113.72,38.52,14.26,22209.0,31.85,34.98,34.98,31.84,130676.7,3.18,10.0,32.994,32.085,31.205,93901.77,68504.28,58245.71,7.61,0.76,True
601021,春秋航空,空运,上海,18.57,2.0,8.01,2052272.38,679718.38,1081482.25,154903.27,1.93,1.484,10.47,3.51,20150121,568338.38,7.1,28.44,1.56,15.53,14.1,23472.0,37.11,38.27,37.9,36.58,30149.77,0.12,0.32,39.226,39.555,38.389,60800.14,53051.55,57963.57,1.51,0.76,True
603806,福斯特,塑料,浙江,27.2,4.02,4.02,546969.75,438713.66,73339.75,151180.56,3.76,0.92,11.97,2.79,20140905,268243.78,6.67,15.35,-39.58,21.85,10.88,16444.0,32.5,34.3,33.83,32.5,11980.33,1.11,3.39,34.92,36.521,37.457,13558.03,16596.46,19480.69,0.3,0.75,True
300566,激智科技,元器件,浙江,82.82,0.73,1.24,148324.69,77355.3,37917.9,39520.37,3.18,0.47,5.85,6.85,20161115,19084.17,1.53,14.53,2.07,29.83,9.04,12943.0,36.06,37.2,37.2,35.5,6211.0,1.15,3.19,37.106,36.893,35.594,15000.57,17354.31,18339.38,0.95,0.75,True
300072,三聚环保,环境保护,北京,25.17,13.76,18.08,2326108.75,1992613.75,178618.97,169794.34,0.94,1.12,4.57,8.11,20100427,472329.25,2.61,66.48,64.13,18.73,11.64,51203.0,34.4,34.59,34.5,34.06,59193.81,0.3,0.88,34.136,34.565,34.898,88683.94,102576.12,125854.32,0.43,0.74,True
002440,闰土股份,染料涂料,浙江,16.87,6.13,7.67,877601.63,485485.59,308760.94,152218.56,1.98,0.835,8.73,2.15,20100706,404726.72,5.28,47.23,45.39,31.32,14.25,36253.0,16.5,16.78,16.78,16.41,31475.01,0.28,1.7,16.692,17.055,17.085,52234.66,69964.25,76397.26,0.51,0.74,True
600167,联美控股,供气供热,辽宁,38.1,2.11,8.8,997789.81,619639.31,251135.67,371917.38,4.23,0.61,7.72,3.5,19990128,209593.72,2.38,18.87,56.83,47.11,34.93,8793.0,25.23,25.82,25.61,25.23,12886.91,0.39,1.55,25.864,26.727,25.938,18131.73,21780.47,18873.9,0.61,0.73,True
002302,西部建设,水泥,新疆,136.88,10.32,10.32,1717949.0,1413531.13,222173.72,105424.97,1.02,0.096,4.19,4.2,20091103,212113.22,2.05,28.45,-45.22,8.18,0.96,92824.0,14.8,16.23,16.23,14.7,437127.28,1.48,10.03,14.396,14.604,15.561,189015.79,153810.37,128436.59,4.23,0.73,True
603177,德创环保,环境保护,浙江,140.09,0.51,2.02,115457.47,97728.18,12928.25,11104.61,0.55,0.12,2.55,8.31,20170207,16791.05,0.83,23.81,-26.17,24.99,4.04,25536.0,17.2,17.65,17.53,17.0,26313.66,0.38,2.22,17.474,18.323,19.62,27529.56,38810.49,53118.86,5.21,0.73,True
300227,光韵达,元器件,深圳,52.05,1.36,1.48,100955.15,40509.9,38452.64,34604.7,2.33,0.333,4.67,4.95,20110608,19268.74,1.3,65.85,343.64,45.56,14.36,10265.0,21.32,22.84,22.44,21.32,37673.75,1.25,5.9,22.316,24.034,25.961,33955.7,47423.4,43423.56,2.77,0.72,True
601689,拓普集团,汽车配件,浙江,25.44,1.71,7.28,926488.63,634339.19,150264.61,373692.38,5.14,0.81,8.64,2.97,20150319,160352.63,2.2,34.89,30.07,29.24,15.57,23672.0,24.8,25.07,24.87,24.62,12561.71,0.08,0.32,24.944,25.395,25.815,18687.97,24683.95,45579.89,0.74,0.72,True
600720,祁连山,水泥,甘肃,10.48,7.76,7.76,1036219.19,249589.67,626948.06,134124.81,1.73,0.747,6.92,1.51,19960716,266734.13,3.44,21.99,184.52,31.63,12.53,58244.0,10.2,10.77,10.71,10.15,363904.69,0.52,5.1,10.31,10.483,10.803,290372.73,316747.7,325553.36,4.69,0.71,True
603058,永吉股份,广告包装,贵州,85.08,0.42,4.22,88269.03,42376.26,23044.42,13164.51,0.31,0.138,1.94,8.05,20161223,20059.55,0.48,-0.94,-13.59,35.62,26.19,7269.0,19.1,19.65,19.39,19.1,9223.0,0.13,0.68,19.17,19.326,20.674,8160.34,8999.99,8436.43,2.19,0.71,True
002840,华统股份,食品,浙江,56.56,0.45,1.79,150751.55,47538.73,60167.36,52063.93,2.91,0.5,6.37,5.75,20170110,40862.59,2.29,21.98,35.11,5.21,2.64,11514.0,31.0,33.03,32.64,30.94,10038.0,0.04,0.12,32.84,31.995,31.36,15517.36,23841.2,17223.94,2.25,0.71,True
002285,世联行,房产服务,深圳,32.75,17.02,20.44,1140593.0,960219.19,17039.35,58126.88,0.28,0.26,2.24,5.08,20090828,161550.09,0.79,23.88,40.2,24.54,10.25,76526.0,12.7,13.2,13.14,12.6,522701.69,0.29,2.26,13.578,13.424,13.073,813282.19,722585.93,708667.22,3.07,0.71,True
000732,泰禾集团,区域地产,福建,10.79,12.43,12.44,18358690.0,15928627.0,209286.56,462732.41,3.72,1.148,12.28,1.34,19970704,590107.81,4.74,39.73,17.71,27.04,8.94,18350.0,16.43,16.5,16.46,16.33,15861.46,0.01,0.06,16.512,16.647,16.922,28530.23,29492.04,31131.34,0.13,0.7,True
300371,汇中股份,电器仪表,河北,49.98,0.56,1.2,61695.95,40298.68,17573.15,18459.0,1.54,0.287,4.76,4.02,20140123,22851.27,1.9,4.83,16.21,57.97,23.77,10891.0,19.58,20.3,20.3,19.58,10430.39,0.71,3.62,19.84,20.47,21.673,5746.72,7520.64,8958.75,1.86,0.7,True
000039,中集集团,轻工机械,深圳,37.7,12.65,29.82,13555758.0,6347079.5,2144378.25,345642.41,1.16,0.42,9.59,2.3,19940408,1856273.75,6.22,54.26,790.49,18.38,2.43,73120.0,19.08,19.47,19.31,18.9,88245.33,0.25,1.31,19.522,19.902,20.052,126464.88,153472.13,198213.16,0.7,0.7,True
600622,光大嘉宝,区域地产,上海,39.58,6.69,8.87,1315930.25,971474.13,22054.39,203465.52,2.29,0.377,5.91,3.37,19921203,201427.31,2.27,4.73,94.21,53.4,22.85,19685.0,19.2,19.64,19.48,19.02,42222.14,0.23,1.2,19.922,19.996,19.544,48532.55,52909.8,58823.63,0.63,0.69,True
300128,锦富技术,元器件,江苏,211.14,5.34,8.42,368188.94,216138.02,43856.8,66085.68,0.79,0.039,2.38,4.66,20101013,47117.6,0.56,6.51,2275.19,12.21,1.6,25966.0,11.71,11.88,11.71,11.0,255800.64,0.01,0.09,11.888,11.566,11.423,372163.49,318364.16,282574.67,4.79,0.69,True
002233,塔牌集团,水泥,广东,20.55,8.04,11.92,996512.0,501181.59,221439.16,373550.94,3.13,0.56,6.68,1.74,20080516,267613.22,2.24,24.97,122.14,28.48,16.59,60000.0,11.36,11.89,11.86,11.31,225993.08,0.46,4.04,11.454,11.721,12.179,130770.08,135033.84,154988.32,2.81,0.69,True
300221,银禧科技,塑料,广东,38.55,4.03,5.06,330025.81,175252.56,66322.38,119336.42,2.36,0.32,4.27,3.64,20110525,42985.76,0.85,75.62,3.25,20.93,8.68,22744.0,13.8,14.78,14.63,13.73,46436.29,0.55,3.91,15.238,15.929,16.406,52560.31,60953.69,80644.62,1.15,0.68,True
300055,万邦达,环境保护,北京,49.07,8.65,8.65,765613.44,358773.03,61471.51,360924.38,4.17,0.342,6.68,3.35,20100226,124240.97,1.44,27.11,48.72,28.16,19.38,67771.0,20.11,20.9,20.88,20.1,182008.23,0.58,2.86,20.996,20.617,20.174,289814.01,272565.81,208433.2,2.1,0.68,True
600787,中储股份,仓储物流,天津,15.56,18.6,22.0,2073895.75,1113647.0,197384.67,356935.0,1.62,0.55,4.77,2.39,19970121,354720.97,1.61,98.58,180.87,4.18,6.28,74929.0,10.6,10.74,10.69,10.35,115465.43,0.18,1.71,10.738,10.909,10.912,153441.79,192314.49,263709.37,0.62,0.68,True
002205,国统股份,其他建材,新疆,553.22,1.16,1.16,217200.55,94343.38,37514.37,52237.48,4.5,0.024,7.91,2.25,20080123,24480.4,2.11,84.29,114.18,18.29,0.65,18046.0,18.22,18.5,18.48,18.13,6902.05,0.29,1.59,18.436,19.02,20.107,9890.94,10638.93,12842.27,0.59,0.67,True
300031,宝通科技,互联网,江苏,30.01,2.57,3.97,440232.31,259267.91,27042.73,122383.5,3.08,0.405,5.64,2.87,20091225,56701.57,1.43,9.82,39.72,49.72,13.71,12379.0,16.82,16.86,16.8,16.63,6860.0,0.08,0.48,16.942,17.168,18.046,16577.1,23659.26,28760.46,0.27,0.67,True
000970,中科三环,元器件,北京,54.86,10.65,10.65,596357.69,430298.75,89033.06,42711.25,0.4,0.189,3.96,3.49,20000420,249819.02,2.35,8.77,-13.05,22.72,7.26,112516.0,14.09,14.35,14.25,13.82,172710.84,0.14,0.99,14.31,14.42,15.075,189097.32,216914.64,237754.92,1.62,0.67,True
603016,新宏泰,电气设备,江苏,132.47,0.7,1.49,91675.95,74875.85,11421.01,27593.13,1.85,0.228,5.39,7.47,20160701,33017.42,2.22,1.1,-30.56,39.74,11.84,18682.0,39.9,42.0,40.98,39.84,8877.65,-0.43,-1.04,42.306,42.96,42.245,12663.16,18578.5,22567.05,1.26,0.66,True
600686,金龙汽车,汽车整车,福建,26.06,4.43,6.07,2328394.75,2028888.0,184818.13,113023.05,1.86,0.35,5.41,2.43,19931108,126743.4,2.09,-35.39,325.86,19.83,2.24,20246.0,12.12,12.3,12.27,12.07,27720.85,0.2,1.66,12.252,12.622,14.179,44821.86,92981.84,86476.8,0.63,0.66,True
002597,金禾实业,化工原料,安徽,14.74,5.6,5.64,453788.66,288532.63,127853.63,48857.87,0.87,1.24,5.26,4.64,20110707,169344.91,3.0,28.25,97.1,31.34,21.2,27615.0,24.72,25.28,25.1,24.1,129636.49,0.39,1.58,25.184,25.376,24.61,165110.66,186463.48,171572.66,2.32,0.65,True
002757,南兴装备,家居用品,广东,40.55,0.38,1.11,105552.92,58261.65,32083.8,35031.4,3.15,0.69,7.67,4.79,20150527,34633.32,3.12,48.39,66.58,28.75,13.96,12888.0,34.5,36.67,36.15,34.5,8623.4,1.47,4.24,36.614,36.849,36.729,15348.92,15032.55,12529.67,2.25,0.65,True
601233,桐昆股份,化纤,浙江,19.13,12.05,13.01,2288708.75,655816.13,978688.63,551884.5,4.24,0.93,9.56,2.35,20110518,459372.94,3.53,31.63,104.98,9.75,4.92,28262.0,18.75,20.97,20.97,18.31,467779.03,1.91,10.02,19.376,18.806,17.517,320307.59,365243.05,320295.13,3.88,0.65,True
600031,三一重工,工程机械,湖南,27.13,75.94,76.54,5925591.5,3707612.5,1293353.13,84894.2,0.11,0.24,3.26,2.62,20030703,1518948.75,1.98,70.77,932.56,30.13,6.4,423546.0,8.29,8.49,8.44,8.22,720783.0,0.16,1.93,8.482,8.574,8.362,1519977.1,1463369.37,1288266.84,0.95,0.65,True
300477,合纵科技,电气设备,北京,75.78,1.21,3.23,353980.5,219944.2,61562.44,107868.51,3.34,0.25,5.76,3.87,20150610,42595.26,1.32,49.76,52.3,23.27,5.9,10084.0,21.05,21.87,21.79,20.62,56837.56,0.1,0.46,23.382,24.137,27.186,56106.66,60518.57,68487.74,4.7,0.65,True
002640,跨境通,服饰,山西,41.29,9.8,14.35,711165.44,555580.94,12684.17,221071.95,1.54,0.345,3.24,5.87,20111208,113134.77,0.79,58.17,81.54,48.39,5.67,20509.0,18.88,18.88,18.8,18.4,72715.25,0.01,0.05,18.89,19.724,19.75,106649.36,108925.95,128665.71,0.71,0.65,True
000830,鲁西化工,农药化肥,山东,16.09,14.64,14.65,2634997.5,336950.72,1480997.88,218405.41,1.49,0.66,4.76,3.3,19980807,295829.88,2.02,43.64,497.16,22.78,9.69,82652.0,13.89,15.12,14.97,13.8,827383.12,0.99,7.08,14.264,14.228,13.228,713497.61,757549.72,668780.76,5.65,0.64,True
601116,三江购物,超市连锁,浙江,71.63,4.02,4.11,275869.16,154117.11,100256.21,66753.46,1.63,0.231,3.93,5.61,20110302,42967.96,1.05,-9.61,23.83,23.41,3.31,43667.0,19.6,19.98,19.93,19.6,29644.0,0.33,1.68,20.33,21.144,23.476,45192.75,49909.46,67368.87,0.74,0.64,True
600883,博闻科技,水泥,云南,40.56,2.36,2.36,70893.9,40069.06,1375.32,824.22,0.03,0.184,2.86,3.48,19951208,29266.51,1.24,61.76,94.97,7.83,270.67,15967.0,9.82,9.94,9.87,9.68,10182.67,0.12,1.23,9.828,10.059,10.537,9260.71,11777.0,12743.29,0.43,0.63,True
600459,贵研铂业,小金属,云南,48.38,2.61,2.61,507567.31,400035.63,74149.56,116742.17,4.47,0.34,7.33,2.99,20030516,40720.26,1.56,50.37,55.62,2.56,0.79,38084.0,22.62,22.96,22.91,21.9,55924.29,0.05,0.22,23.024,23.196,23.729,68440.95,78140.85,94102.88,2.14,0.63,True
002581,未名医药,生物制药,山东,33.83,4.01,6.6,369763.34,241130.05,43355.73,135471.23,2.05,0.413,4.16,4.48,20110520,106731.07,1.62,-13.02,0.89,73.44,35.77,22282.0,18.22,19.64,19.09,18.22,38537.76,1.14,6.35,18.788,19.319,20.052,25348.21,24606.7,23264.89,0.96,0.62,True
600449,宁夏建材,水泥,宁夏,14.1,4.78,4.78,744626.5,255352.38,428071.31,203367.38,4.25,0.6,9.42,1.2,20030829,179191.88,3.75,27.48,224.52,30.1,8.35,33650.0,11.11,11.69,11.64,11.05,149857.09,0.48,4.3,11.238,11.535,11.928,114288.03,109318.8,111299.35,3.13,0.62,True
002748,世龙实业,化工原料,江西,19.91,0.82,2.4,132254.05,58538.73,55490.13,33256.03,1.39,0.57,4.78,3.16,20150319,51051.53,2.13,30.82,93.17,28.24,14.63,20441.0,15.14,15.32,15.31,15.12,8474.16,0.17,1.12,15.174,15.684,16.511,10319.54,14094.53,15309.64,1.04,0.62,True
000910,大亚圣象,家居用品,江苏,26.89,5.29,5.55,595907.19,405052.31,110629.8,28603.24,0.52,0.68,5.78,4.05,19990630,234485.77,4.22,11.73,28.78,35.79,7.52,12454.0,21.02,21.65,21.52,20.07,44132.26,0.47,2.23,21.502,22.447,23.192,51346.07,52502.93,58090.19,0.83,0.62,True
000671,阳 光 城,区域地产,福建,35.3,32.46,40.5,19638606.0,18093208.0,73009.93,355074.09,0.88,0.153,3.39,2.12,19961218,523622.81,1.29,108.08,70.25,21.39,3.99,49798.0,6.44,6.45,6.29,6.21,238745.23,-0.13,-2.02,6.504,6.51,6.48,278861.14,341904.76,358619.11,0.74,0.61,True
000408,藏格控股,农药化肥,青海,40.06,4.47,19.94,764074.44,361623.19,313042.41,100057.0,0.5,0.339,3.0,6.02,19960628,254129.25,1.27,30.54,44.34,69.83,34.15,27993.0,17.2,17.85,17.81,17.16,67683.64,0.43,2.47,17.486,17.689,18.019,73412.44,83658.06,94249.46,1.52,0.61,True
601020,华钰矿业,铅锌,西藏,39.38,2.83,5.26,282479.69,55946.86,68917.82,36697.71,0.7,0.393,3.24,6.37,20160316,71084.15,1.35,40.23,95.05,65.12,37.14,34809.0,20.6,20.69,20.68,20.32,18713.85,0.28,1.37,20.246,20.351,21.28,26272.29,25924.63,30065.85,0.66,0.61,True
600876,洛阳玻璃,玻璃,河南,14219.93,2.62,5.27,124058.27,43556.8,60503.67,147310.5,2.8,0.001,0.99,20.59,19951031,-152739.88,-2.9,25.01,100.8,26.32,0.22,60775.0,19.2,19.6,19.56,19.2,29920.01,0.26,1.35,19.696,20.183,20.94,45214.58,51620.98,53883.55,1.14,0.61,True
000666,经纬纺机,纺织机械,北京,12.98,3.02,7.04,3705820.75,1856436.38,149621.84,190643.3,2.71,1.185,10.46,1.96,19961210,329624.59,4.68,1.67,96.31,46.85,18.96,36468.0,19.34,19.46,19.36,19.15,35990.04,0.05,0.26,19.082,19.669,20.379,54763.75,56055.18,64108.81,1.23,0.6,True
002127,南极电商,互联网,江苏,62.85,9.68,16.37,226470.95,150911.69,386.61,52833.8,0.32,0.16,1.15,10.77,20070418,77743.86,0.48,32.57,68.39,84.22,60.5,14505.0,11.75,11.9,11.57,11.45,113414.46,-0.26,-2.2,12.086,12.671,13.755,98816.83,118382.14,125352.23,1.17,0.6,True
300602,飞荣达,元器件,深圳,56.3,0.25,1.0,143031.81,118133.45,12152.87,34083.9,3.41,0.72,9.23,5.72,20170126,44824.78,4.48,30.23,-7.21,25.99,9.5,6616.0,62.48,62.5,61.9,60.78,2590.6,-0.18,-0.29,63.646,64.136,65.947,3999.08,4763.87,6387.15,1.04,0.59,True
002230,科大讯飞,软件服务,安徽,368.63,11.83,13.89,1222074.13,672405.75,115750.22,521073.19,3.75,0.121,5.95,10.03,20080512,154996.86,1.12,58.16,-39.45,49.66,4.98,218430.0,62.0,67.71,67.0,61.81,809736.06,5.45,8.86,65.958,66.777,62.964,806479.11,886020.84,824281.87,6.88,0.59,True
600326,西藏天路,建筑施工,西藏,19.26,8.65,8.65,743955.5,405344.81,245383.05,80400.8,0.93,0.45,3.08,3.16,20010116,90031.56,1.04,30.16,92.45,31.11,12.96,118987.0,9.27,9.63,9.54,9.12,289416.28,0.33,3.58,9.292,9.547,9.578,193924.64,228044.9,197374.26,3.34,0.59,True
002036,联创电子,元器件,浙江,52.34,3.95,5.58,460662.81,247694.97,106826.6,47667.21,0.85,0.26,3.1,6.05,20040903,63062.76,1.13,128.59,12.99,11.29,4.15,28151.0,17.74,17.88,17.76,17.5,29209.49,0.1,0.57,18.362,18.804,18.765,58505.86,58245.51,67162.89,0.74,0.59,True
600679,上海凤凰,文教休闲,上海,96.92,1.91,4.02,187736.5,65939.6,13169.95,76253.36,1.9,0.159,3.3,6.23,19931008,6659.06,0.17,137.36,86.33,15.03,5.89,52414.0,18.29,18.46,18.4,18.28,8102.01,0.11,0.6,18.67,19.489,20.909,11318.07,14743.29,15917.8,0.43,0.58,True
000926,福星股份,区域地产,湖北,10.76,9.48,9.72,4655543.0,3700904.5,146142.97,257772.77,2.65,0.86,10.39,1.17,19990618,501576.19,5.16,-16.44,22.7,26.05,11.62,37000.0,12.19,12.31,12.2,12.13,137639.2,0.02,0.16,12.176,12.2,12.309,107476.32,105930.05,84960.02,1.45,0.58,True
000822,山东海化,化工原料,山东,11.45,8.95,8.95,389941.97,175973.31,158004.41,150699.06,1.68,0.588,2.99,3.01,19980703,-6350.9,-0.07,56.06,690.07,23.26,15.34,67632.0,10.03,10.14,9.93,9.61,301498.31,-0.09,-0.9,10.102,10.513,10.71,203040.01,258050.84,257332.37,3.37,0.58,True
002430,杭氧股份,化工机械,浙江,46.22,8.32,9.65,1119679.13,589913.56,432167.34,168690.73,1.75,0.24,4.7,2.82,20100610,155103.19,1.61,30.49,249.53,20.36,4.46,27548.0,15.98,16.3,16.3,15.1,101288.75,0.49,3.1,16.266,16.679,15.817,119784.48,134234.46,166192.91,1.22,0.58,True
002040,南 京 港,港口,江苏,49.33,2.46,3.72,478914.81,74329.43,222776.55,165035.59,4.43,0.2,6.4,2.05,20050325,30153.41,0.81,253.0,250.33,47.74,15.44,33258.0,12.63,12.98,12.87,12.63,26588.03,0.24,1.9,12.726,13.2,14.223,23260.27,28820.45,28252.07,1.08,0.57,True
600148,长春一东,汽车配件,吉林,151.72,1.42,1.42,103918.32,78652.6,21991.85,8911.74,0.63,0.131,2.8,9.44,19980520,12778.82,0.9,52.68,78.93,28.91,3.13,33002.0,23.99,24.2,24.17,23.78,14766.84,0.21,0.88,24.274,24.452,25.228,25318.39,22368.33,22236.4,1.04,0.57,True
002589,瑞康医药,医药商业,山东,20.81,9.03,15.05,2334750.25,1850120.75,122672.57,401174.63,2.67,0.48,5.0,2.66,20110610,193888.75,1.29,52.91,93.96,17.35,4.34,32068.0,12.69,12.78,12.58,12.53,92072.46,-0.11,-0.87,12.75,13.325,13.724,117815.71,108039.64,117883.54,1.02,0.57,True
603026,石大胜华,化工原料,山东,28.66,1.4,2.03,259469.55,118519.61,120953.36,42942.15,2.12,0.655,7.58,3.31,20150529,70374.7,3.47,24.59,-2.42,9.8,3.95,36854.0,24.27,24.66,24.63,24.07,15085.93,0.56,2.33,24.5,24.909,26.124,18561.06,21268.29,24709.41,1.07,0.56,True
000069,华侨城Ａ,旅游景点,深圳,10.58,61.44,82.06,19735160.0,14785709.0,1398580.38,562206.5,0.69,0.577,5.85,1.39,19970910,3156920.5,3.85,1.67,62.18,49.61,24.42,112821.0,8.84,8.87,8.67,8.5,598087.06,-0.29,-3.24,8.956,8.802,8.669,579458.24,537479.96,428827.94,0.97,0.56,True
300183,东软载波,软件服务,山东,36.46,2.64,4.53,282184.59,206525.66,11798.1,87494.55,1.93,0.41,5.73,3.47,20110222,110711.22,2.44,-11.07,-21.81,57.21,30.42,26995.0,18.47,20.31,20.31,18.42,130641.59,1.85,10.02,19.684,19.26,19.541,144489.46,86212.72,56722.28,4.96,0.56,True
002061,江山化工,化工原料,浙江,49.48,4.53,13.05,474884.0,133646.95,287992.03,204299.45,1.57,0.5,4.31,3.45,20060816,-1518.46,-0.01,32.15,607.0,22.05,8.68,37251.0,13.75,14.19,14.15,13.75,81526.39,0.26,1.87,14.512,14.831,14.763,125081.02,137995.9,143234.74,1.8,0.55,True
300042,朗科科技,电脑设备,深圳,88.01,1.12,1.34,92975.4,68173.82,4633.33,60245.71,4.51,0.274,6.66,4.83,20100108,13371.65,1.0,88.69,9.41,9.29,5.06,5490.0,32.3,33.2,33.18,32.2,1963.0,0.73,2.25,32.878,33.504,33.793,4842.51,7054.2,5948.41,0.18,0.55,True
002092,中泰化学,化工原料,新疆,10.68,20.34,21.46,5476815.5,1942035.0,2636835.0,927993.63,4.32,0.953,7.76,1.75,20061208,492037.84,2.29,72.52,186.97,20.91,7.61,94007.0,13.51,13.97,13.95,13.28,221109.48,0.44,3.26,13.624,13.541,13.657,188628.97,179180.33,202650.57,1.09,0.54,True
002258,利尔化学,农药化肥,四川,27.74,5.24,5.24,385823.13,146118.09,164445.97,81014.02,1.54,0.437,4.22,3.83,20080708,75352.5,1.44,38.36,69.65,25.97,11.78,23771.0,13.03,13.75,13.67,12.85,88027.19,0.64,4.91,13.726,13.899,14.2,56387.16,57938.76,72018.44,1.68,0.54,True
000968,蓝焰控股,煤炭开采,山西,37.15,2.6,9.68,705771.5,284314.13,313705.69,97557.36,1.01,0.35,3.09,5.25,20000622,84800.96,0.88,27.78,79.63,37.32,27.63,25241.0,15.28,15.66,15.41,15.0,46302.45,0.15,0.98,15.34,15.193,15.193,55143.81,76360.87,58291.22,1.78,0.54,True
002796,世嘉科技,专用机械,江苏,80.17,0.3,0.82,67974.81,43702.4,10084.24,26651.01,3.25,0.29,6.07,4.92,20160510,11252.98,1.37,20.0,-35.24,13.71,5.3,16547.0,29.89,30.48,30.41,29.89,3947.0,0.46,1.54,30.058,30.947,32.596,5100.72,6086.87,10019.09,1.32,0.54,True
300603,立昂技术,通信设备,新疆,45.96,0.26,1.03,124445.82,99134.21,2345.56,12127.82,1.18,0.59,3.96,8.89,20170126,16070.23,1.57,247.32,259.16,20.03,8.61,11020.0,41.8,46.19,46.19,41.6,39019.25,4.2,10.0,44.17,43.123,44.267,39233.58,41009.71,56264.61,15.18,0.54,True
000815,美利云,造纸,宁夏,2421.41,3.17,6.95,294349.06,168485.75,74648.49,195943.09,2.82,0.005,2.83,5.93,19980609,-75488.15,-1.09,54.33,105.42,12.55,0.6,22985.0,16.83,17.07,16.95,16.62,16232.65,0.12,0.71,17.284,17.862,18.556,26873.09,34931.29,42547.29,0.51,0.54,True
603319,湘油泵,汽车配件,湖南,26.91,0.57,0.81,103968.28,56647.55,32718.15,20237.7,2.5,0.83,8.07,3.69,20161130,32774.5,4.05,49.61,87.57,31.64,11.62,9044.0,28.94,29.29,29.2,28.88,6805.0,0.35,1.21,29.904,32.267,35.811,8783.44,13076.24,21099.22,3.36,0.53,True
600366,宁波韵升,电器仪表,浙江,23.94,5.35,5.57,629826.25,346950.31,83329.3,66975.99,1.2,0.55,8.39,2.04,20001030,312182.03,5.6,19.88,-61.46,29.79,22.11,55790.0,16.94,17.34,17.24,16.91,45346.24,0.28,1.65,17.228,17.236,17.585,54580.61,57540.39,61456.42,0.85,0.53,True
601088,中国神华,煤炭开采,北京,9.4,164.91,198.9,56003400.0,12097900.0,30580700.0,7472900.0,3.76,1.792,14.69,1.53,20071009,17336300.0,8.72,46.26,105.98,41.69,19.53,204189.0,22.98,23.38,23.3,22.38,332942.03,0.22,0.95,23.492,23.513,22.372,605451.45,584881.42,487727.01,0.2,0.53,True
000708,大冶特钢,特种钢,湖北,13.81,4.49,4.49,631446.13,360856.91,258088.77,48565.34,1.08,0.62,8.7,1.31,19970326,275074.13,6.12,45.51,30.16,10.9,3.77,26783.0,11.87,12.15,12.09,11.65,58247.51,0.22,1.85,11.826,11.846,11.993,40383.04,35648.3,40051.98,1.3,0.53,True
603988,中电电机,电气设备,江苏,178.79,1.2,1.2,84765.9,69077.21,5829.64,32804.26,2.73,0.201,5.48,8.73,20141104,22334.89,1.86,20.33,-2.1,32.44,11.55,4022.0,52.53,52.95,52.43,51.8,4227.0,-0.09,-0.17,50.99,55.019,65.269,7973.97,8275.74,7230.7,0.35,0.52,True
300631,久吾高科,环境保护,江苏,68.12,0.26,1.03,74781.38,60034.55,11360.82,14187.5,1.38,0.27,5.47,4.15,20170323,29292.75,2.85,14.67,-13.99,40.83,13.86,12947.0,24.57,25.16,25.04,24.42,7639.8,0.47,1.91,25.078,26.387,27.44,11177.24,17741.27,22113.9,2.97,0.52,True
603556,海兴电力,电器仪表,浙江,24.78,1.26,3.8,572127.0,502351.59,34652.65,256496.55,6.75,1.09,11.92,3.0,20161110,155063.52,4.08,46.56,13.61,47.7,19.96,33455.0,37.47,37.74,37.61,37.4,4722.11,0.11,0.29,37.684,39.078,40.103,10786.97,10105.33,10896.36,0.37,0.52,True
603036,如通股份,专用机械,江苏,90.69,0.51,2.03,104910.7,88991.43,12875.87,41168.0,2.02,0.143,4.75,3.64,20161209,31517.25,1.55,-12.78,-38.97,37.23,19.6,26767.0,18.38,18.56,18.49,18.19,15809.33,0.3,1.65,18.636,20.048,21.976,22509.86,29665.9,40763.98,3.11,0.51,True
